"Brazil","CR241187","OWL",0.002970
"Brazil","CR241188","Forest",230.946660
"Brazil","CR241188","OWL",0.180090
"Brazil","CR241189","Forest",256.044780
"Brazil","CR241189","OWL",0.174330
"Brazil","CR241190","Forest",284.588640
"Brazil","CR241190","OWL",0.342000
"Brazil","CR241191","Forest",297.058185
"Brazil","CR241192","Forest",292.869000
"Brazil","CR241192","OWL",0.002160
"Brazil","CR241193","Forest",304.578110
"Brazil","CR241194","Forest",259.578647
"Brazil","CR241194","OWL",0.099990
"Brazil","CR241195","Forest",188.972420
"Brazil","CR241195","OWL",0.082170
"Brazil","CR241196","Forest",304.485756
"Brazil","CR241197","Forest",302.134086
"Brazil","CR241198","Forest",303.822223
"Brazil","CR241199","Forest",238.134420
"Brazil","CR241199","OWL",0.007560
"Brazil","CR241200","Forest",260.832240
"Brazil","CR241200","OWL",0.028350
"Brazil","CR241201","Forest",246.545487
"Brazil","CR241202","Forest",300.750522
"Brazil","CR241203","Forest",300.300000
"Brazil","CR241204","Forest",296.968590
"Brazil","CR241204","OWL",1.551410
"Brazil","CR241205","Forest",185.410080
"Brazil","CR241205","OWL",108.113310
"Brazil","CR241206","Forest",194.206410
"Brazil","CR241206","OWL",99.570260
"Brazil","CR241207","Forest",229.293000
"Brazil","CR241207","OWL",41.277925
"Brazil","CR241208","Forest",134.769510
"Brazil","CR241208","OWL",49.418159
"Brazil","CR241209","Forest",146.020860
"Brazil","CR241209","OWL",6.381818
"Brazil","CR241210","Forest",77.349330
"Brazil","CR241210","OWL",44.544736
"Brazil","CR241211","Forest",53.275140
"Brazil","CR241211","OWL",98.763480
"Brazil","CR241212","Forest",55.441530
"Brazil","CR241212","OWL",110.296392
"Brazil","CR241213","Forest",19.754550
"Brazil","CR241213","OWL",25.528410
"Brazil","CR242177","Forest",8.125560
"Brazil","CR242178","Forest",248.767830
"Brazil","CR242178","OWL",0.012780
"Brazil","CR242179","Forest",281.289448
"Brazil","CR242179","OWL",0.309330
"Brazil","CR242180","Forest",306.540000
"Brazil","CR242181","Forest",306.150000
"Brazil","CR242182","Forest",306.384586
"Brazil","CR242183","Forest",306.928628
"Brazil","CR242184","Forest",271.524076
"Brazil","CR242185","Forest",295.561668
"Brazil","CR242186","Forest",276.958312
"Brazil","CR242187","Forest",116.538840
"Brazil","CR242188","Forest",182.830680
"Brazil","CR242188","OWL",0.371070
"Brazil","CR242189","Forest",252.505413
"Brazil","CR242190","Forest",287.130150
"Brazil","CR242190","OWL",0.114120
"Brazil","CR242191","Forest",298.750000
"Brazil","CR242192","Forest",304.456974
"Brazil","CR242193","Forest",303.854717
"Brazil","CR242194","Forest",260.250660
"Brazil","CR242194","OWL",0.195570
"Brazil","CR242195","Forest",276.617520
"Brazil","CR242195","OWL",0.001080
"Brazil","CR242196","Forest",304.691424
"Brazil","CR242197","Forest",304.430000
"Brazil","CR242198","Forest",302.732125
"Brazil","CR242199","Forest",171.694980
"Brazil","CR242199","OWL",0.011520
"Brazil","CR242200","Forest",182.336130
"Brazil","CR242200","OWL",0.051930
"Brazil","CR242201","Forest",184.261230
"Brazil","CR242201","OWL",0.261090
"Brazil","CR242202","Forest",190.895090
"Brazil","CR242203","Forest",192.998889
"Brazil","CR242204","Forest",254.511319
"Brazil","CR242205","Forest",215.180460
"Brazil","CR242205","OWL",83.759540
"Brazil","CR242206","Forest",105.857820
"Brazil","CR242206","OWL",145.556196
"Brazil","CR242207","Forest",88.762500
"Brazil","CR242207","OWL",62.067832
"Brazil","CR242208","Forest",36.788758
"Brazil","CR242209","Forest",32.627790
"Brazil","CR242209","OWL",120.495150
"Brazil","CR242210","Forest",97.299720
"Brazil","CR242210","OWL",83.672460
"Brazil","CR242211","Forest",30.808843
"Brazil","CR242212","Forest",20.109510
"Brazil","CR242212","OWL",56.936520
"Brazil","CR242213","Forest",15.862230
"Brazil","CR242213","OWL",25.802730
"Brazil","CR243178","Forest",146.611350
"Brazil","CR243179","Forest",305.529693
"Brazil","CR243180","Forest",307.110000
"Brazil","CR243181","Forest",307.309698
"Brazil","CR243182","Forest",305.840019
"Brazil","CR243183","Forest",305.182820
"Brazil","CR243184","Forest",302.709980
"Brazil","CR243185","Forest",289.293895
"Brazil","CR243185","OWL",0.006750
"Brazil","CR243186","Forest",294.625752
"Brazil","CR243187","Forest",151.370640
"Brazil","CR243188","Forest",224.835030
"Brazil","CR243188","OWL",0.071280
"Brazil","CR243189","Forest",268.096950
"Brazil","CR243189","OWL",0.071798
